entropy,energy,inverse difference moment,correlation,busyness,complexity,coarseness,contrast
8.800872715067271,0.0030737030975665804,0.29471164115206205,0.9499303682767161,0.023790961002351563,6227.394436376314,0.0024604302386013015,0.022713865676908845
10.807954576472955,0.0008620464960171515,0.21999021809962985,0.9792723344320663,0.010196697268056696,37572.375368052926,0.004416485850635029,0.02814268276904121
12.136442500967496,0.000471101320914897,0.1312219990618202,0.9789900136186056,0.00938253329643607,110465.06522041565,0.0032364313149428805,0.030916687407873147
12.112764080470493,0.0011827515008046051,0.1001127008970316,0.9592062707249775,0.011140731015252942,144057.86289448495,0.002063329650259742,0.02051171414666618
11.189349930198302,0.0008138900797307961,0.1864901655366185,0.9581388485779879,0.010556441426880392,33336.92682390369,0.004060749706118824,0.02469597970227447
12.046978295411094,0.0002937396634701277,0.07335255850314325,0.7920288124773339,0.017267659912364973,85045.92882809702,0.0015647404677194556,0.007543582420222734
12.018180020718015,0.00029591104496600547,0.06271384844000012,0.6381315568595716,0.024804310123250604,70222.74286651783,0.0013382503468445555,0.00619168843217754
11.887117358502184,0.00032339912627308003,0.06550368626592686,0.6151888100715704,0.030117519136482748,54863.42752296958,0.0013028934935856139,0.006729471977167431
11.90894105733887,0.00035704749730549646,0.10739417143865436,0.8998460662310781,0.017479339261736202,44761.64755198852,0.002276744994599845,0.018522548159496114
12.300381675351558,0.0002765294545768745,0.06404862212112086,0.7415048449196279,0.02115022650008831,95061.71970624558,0.001484793105558582,0.008010027811069593
12.14765631505166,0.00026742573660156485,0.058153870344416735,0.6599311489665209,0.024933975596209627,80929.5936452845,0.0013397740424067866,0.006200674090346856
11.788631565438736,0.0003496648002195122,0.06990270411210034,0.600862045616571,0.03403987852005357,48184.82088404399,0.001278824092081168,0.006850495923829871
11.009158967438827,0.0008455279123411039,0.1984868277286698,0.9667358413554762,0.006869941414623613,42214.950453645564,0.004992940081269954,0.0274316042000518
12.521195284024502,0.0002580325010934715,0.08245412563393123,0.9624752722841065,0.009913336467680294,152267.59921634203,0.002801196159904071,0.028358725044170436
12.525873403376057,0.00036200146397757314,0.06627489517961481,0.9489008527744589,0.010574138508337948,211945.4134915888,0.0018975366811317777,0.020863634200745614
12.447145797966119,0.0002813225781751824,0.07022679569359057,0.9402195625767238,0.009578435211813893,189979.61188766028,0.0020357014717005575,0.016115490202146695
8.162966581982213,0.004858321338260053,0.36231877296475656,0.9546331780053958,0.02582296403571386,3884.4726869316805,0.002461345141312788,0.02647552193242771
10.495458756289867,0.0011665063503539645,0.27099377714716466,0.9852199409241438,0.006925785273229404,25596.446808929573,0.0061374671507549005,0.04066397828640056
11.71895563938441,0.0003745472237315334,0.14705967319463334,0.9856033977004061,0.00756860665173184,90830.10123254376,0.0031565953737602744,0.035240602405167264
11.607742571561861,0.0005702128229711831,0.11041670253090635,0.9689487716003569,0.010485702595101834,116724.42131741729,0.0018997813668277007,0.023433075632335612
10.975819115623413,0.0009897398122821395,0.21531261021702675,0.9662101683969165,0.009114837852780043,23603.26852110702,0.004777181666056773,0.029909546383908126
11.541799506346125,0.00043576409760790884,0.09805034468804769,0.8405359574434429,0.01672096509689728,57973.955951891534,0.001635789290394247,0.0077370513832233714
11.654262163949678,0.00038580623889534403,0.07935034286283427,0.7097796093877028,0.029135260209617757,37754.79336614864,0.0014455076886110163,0.008577177416653434
11.37884296124526,0.00047595878174271235,0.08571521313987963,0.6622916247796614,0.03308069549030018,30072.190486709216,0.0013745457310987942,0.008391680339058903
11.790701927720242,0.0003815117288257191,0.10879598984340932,0.8876473572843051,0.016995954973676303,40091.9731001916,0.0022293922388304886,0.016449208116115693
11.82524921988669,0.00034208909144500544,0.07331107890735197,0.7259793724299526,0.02539725221054723,45245.39172409853,0.0014909396724121086,0.008904330190314428
11.811074189653484,0.00034252336774418093,0.07623874452949211,0.7327901277208345,0.020173035884176068,67973.02540770534,0.0014950847858155797,0.00632494751128171
11.245735163760276,0.000526206157988061,0.09162465955167642,0.6465705682924521,0.033703685041525454,29857.453451961523,0.0013205714390631866,0.007330402713516472
10.775076283010414,0.001126713773903583,0.23404332268830377,0.952711526255253,0.005338866034215801,31899.345164936418,0.006401729590099782,0.03497615531553402
12.06842131204179,0.0005015810833940697,0.12103627605827363,0.9595455853726843,0.0076066852760793505,119338.22240352292,0.00309755799667882,0.03274600927345837
12.169884900187808,0.0008240553619929794,0.09978928239496956,0.9480391004069703,0.009425075402748966,178299.87856200265,0.0019736592237135156,0.025458034903929835
11.71191846699239,0.001563499225029923,0.11537425147800047,0.9342591900137572,0.00993378399624911,170513.87546698938,0.0017055210990632294,0.015914969547739414
7.779715979857574,0.006222978313343395,0.39963908563827394,0.9502941770391813,0.024162398508344698,3463.16683964897,0.0024349753450736526,0.02361377810108525
10.280707127558951,0.0014780111313218475,0.3058200553004805,0.9857813321313921,0.005281333230499821,26108.724100034186,0.006460152863367129,0.039407224497043265
11.324609753906385,0.0005027552378325813,0.174011907095509,0.987585219871739,0.007839686797441866,79964.06604105938,0.0027857773846193317,0.035091243664820665
11.203077784001284,0.0006296282544213488,0.11837684289396538,0.9662679522785189,0.010572025045256728,106496.47156203305,0.001744012138936421,0.02440305464833379
10.635265320781654,0.00136209152805673,0.2435983275031399,0.9671120722798272,0.00834415050946108,19852.13831447908,0.004662348813626491,0.03387278385038467
11.318543326932485,0.0005280558533364014,0.10539255840761419,0.8448678681175551,0.015400001168673932,52803.10624923745,0.0016649772867522832,0.007531094471216026
11.449891223144853,0.00045133370714872114,0.09343860356726555,0.785347558521364,0.02309183785075777,37824.08589430518,0.0015704725536415825,0.008894376647064465
11.040563695057617,0.0006107613618682778,0.10156319250728145,0.708643053240866,0.030193468786665262,23280.403368188796,0.0014254225486967796,0.008754097773842048
11.599438090502048,0.00042329875939083294,0.11872208041752476,0.885243570293104,0.016426653665013172,31585.97305444713,0.0022949577890074694,0.01665917101141363
11.498355254067194,0.0004325472361325344,0.08791358786637193,0.7431142724502262,0.026576453502726315,32926.228045293865,0.0014797384380588468,0.009023680773724783
11.562732469168065,0.0004204840055998803,0.09116044294857192,0.7606514115954289,0.019529311692004267,50636.859170230404,0.001547565599557966,0.007029772847958085
10.867310780821605,0.0006865184496133458,0.10636035963974928,0.6403326569966863,0.03954231767272096,16802.16863336196,0.0013243296535894872,0.009219574491740701
10.57888190380676,0.001399584048552219,0.26120038756790154,0.9157248450621702,0.0033358379683927626,49679.81948094413,0.006747307347174042,0.02329080158078092
11.857389441509161,0.0005318517498773431,0.14157852215741717,0.9444510914515215,0.006555605612650878,113378.90860955576,0.0032456292193179855,0.031968634032720364
11.79826592031262,0.0011610859387679586,0.12314570145623424,0.949039088837032,0.007973636864906321,153207.7256019508,0.0021106336291097853,0.026018172748343622
11.476592422367592,0.000992538481765715,0.11830850863820319,0.9183397299149785,0.009517918190504415,140608.08208878903,0.00179964681931171,0.015580698798061017
