entropy,energy,inverse difference moment,correlation,busyness,complexity,coarseness,contrast
6.8868296814255325,0.011156730936950717,0.3140774376374779,0.6026735273795983,0.01034920010066463,317.6268508796402,0.025330216309493028,0.03585101000828712
6.957441580759703,0.010412054368098323,0.318460481047392,0.5717497263378388,0.012046860778225985,242.25194110695003,0.026173585399501608,0.04676420674810368
6.785837571123684,0.011498879630747763,0.34832591831330795,0.6908141404347533,0.014327738844257787,166.39841924740588,0.028404383743224362,0.06197930783979669
7.314165825814308,0.007688282413557139,0.31997025504406174,0.7888814356045147,0.011098327651239921,276.2685372246614,0.03476270830466618,0.06585612345679011
7.427506707336606,0.006896644259281623,0.3016462682868157,0.7649951765115995,0.011266381146098648,370.82662227256026,0.031766621222750195,0.05560514224550817
7.553711731932833,0.006762468300929839,0.3148697472381393,0.8897444329855063,0.005558688013231939,682.8683510255621,0.044278400442784,0.05715278624210667
7.719032233256735,0.005709187027868347,0.310070005911217,0.911463429177379,0.006468594207677834,802.8236351006974,0.04498256925441391,0.06640579917685928
8.11912212485139,0.004327174656844986,0.2501999913670113,0.9305808139001772,0.0050966412139869235,1642.602582877724,0.05373755919528005,0.06487392457673899
8.416848500650035,0.0034617397254759893,0.2723586174262302,0.9708191812951378,0.002716034303721705,5504.570892149997,0.06637627048330222,0.04907226284062541
8.500088440844051,0.0040118611547182974,0.2551231391724722,0.9786141081139735,0.010989121555058988,15656.829496311417,0.03279719037402462,0.031794334287548104
8.102249640338076,0.014423915522816624,0.2831732879527499,0.9457354262352288,0.040179632900535826,14321.786769156959,0.01585089590584568,0.02597068255537706
7.977720191581404,0.02099853748205397,0.26259608550845537,0.8989070954649221,0.04597638986411135,13571.897878551747,0.013475462025867272,0.028273502517734975
7.928914169205333,0.024587744367964147,0.22989496787080335,0.8789269117313186,0.05392055367950142,18723.762871437684,0.009639909224188137,0.0282229513907146
8.005260529169348,0.022870292101061337,0.22608115539036397,0.9169936834065829,0.024427751992043265,20554.72879664853,0.01403989083984872,0.03320255375226596
7.731474219197508,0.03860242321780783,0.24538507532940185,0.8859789681810436,0.01848900395394909,31601.425756747656,0.013360313744701105,0.032443740457434665
8.313435141880715,0.015504031987548473,0.1726497363427619,0.9006055312631618,0.006116593535212879,47429.88694475397,0.0204730118786121,0.035524615252878824
6.685444521222907,0.011921533899555877,0.29864960729214124,0.5204970602375241,0.021090949476965687,116.73284338194503,0.024257248116273077,0.06286204582867545
7.1593185861413655,0.008486629365750245,0.2806784104422444,0.4734314392025383,0.01625106521663635,231.5250367064627,0.024657365360511226,0.04786996615512617
7.160806215822435,0.008828778059547291,0.27550548474991277,0.547815135966506,0.01456503172279161,228.72406201608317,0.026734989417400015,0.04908141391188691
7.062002265648431,0.009325229105448885,0.3001048183578228,0.6049732586677043,0.011217204594770944,313.23339796400785,0.027055362034563227,0.04099705765010971
7.034951940761066,0.009405734680459956,0.322332988848826,0.6735388463365499,0.015189840227897726,191.45405871575628,0.03046149159770524,0.06180223052090641
7.416787589221795,0.007473600880194288,0.33153603783335606,0.8170397910061129,0.010112112137302766,336.8012733500957,0.03732968331985317,0.06514400600826857
8.019919203338803,0.0045284385943726605,0.2652482069761647,0.9464651552207427,0.003545516786051252,2396.2473959256176,0.04861990377310712,0.052075054418964456
8.544291371398794,0.002978706275409572,0.22426839462469597,0.9487829319544961,0.008031580638634659,3554.9290449136724,0.044455146609368924,0.040579126046282624
