entropy,energy,inverse difference moment,correlation,busyness,complexity,coarseness,contrast
11.827711176597512,0.0005624919556261327,0.19326995861679389,0.9607045253564523,0.027376067055494425,61508.71570592574,0.0011438867269178898,0.018730910573211378
12.778349566169952,0.00030903344864277897,0.0897005681268981,0.941897056657295,0.042783118470207784,161187.30209459492,0.00047301742445391445,0.013642798808091836
13.030301602278152,0.00019547365454490706,0.11281569664533252,0.9489235052335054,0.03195450288011335,133941.83444039093,0.0008039307400180477,0.01806330494429001
13.16660226100671,0.00015795141254204122,0.06609017578771195,0.9133158494589301,0.04303902642298031,192173.86389161216,0.0004803377159677473,0.01081593643108623
11.35816658870867,0.0008117667945700183,0.23655297932317026,0.9704047318578211,0.0250922079552759,40662.56931425156,0.0012475358260622081,0.02204450142073626
12.202655216507901,0.0003054407052782155,0.10553104263765072,0.9552847487170816,0.04024316993802611,125061.72692202909,0.00046989142728354037,0.01476729619092266
12.60682322074083,0.000260924707513954,0.13406645816467103,0.9470086649435105,0.027782760727246076,112139.44481655919,0.0007994187874792751,0.018011420010143744
12.520649728551506,0.00037147088409338394,0.0955077282850958,0.9216908755461727,0.03798415690969091,162688.3747264532,0.000478525750940472,0.011839437104657248
11.054565085680577,0.0010649608111414762,0.26349464430067426,0.9693149761023305,0.021298208644116082,41240.92758964747,0.0011943542911943216,0.019239376418829137
11.801293334974245,0.00040952898957016527,0.12160033812533415,0.9587166774697816,0.03526113284887646,120089.11929196242,0.0004640465385557055,0.013086218279705873
12.278872073911774,0.0003253010838279741,0.15248402271742503,0.9339265687643775,0.024721368916543005,111351.93484065973,0.000776904087938336,0.016553292625497616
12.094622037399454,0.00045429767891753926,0.10954257229142254,0.9198821519455398,0.03400835521315755,145917.10590459977,0.0004786809857260243,0.011218802322734788
10.893529568576774,0.0012672359988621818,0.27780131013111986,0.9659804034435762,0.015874459520332073,69799.86640574096,0.0011205703260629269,0.013423815914073007
11.545773952996868,0.0005905613693019836,0.14613206426143122,0.960671865241288,0.033105612822655825,121765.72982296237,0.000461541378288442,0.013017599674807527
12.215201350327083,0.0003458664423975444,0.1541173758603231,0.9259618536403519,0.022874760396038564,113849.04222501379,0.0007877398944108522,0.016804183211674827
11.949785102635524,0.0004004035787418911,0.11094645287391097,0.919539786090992,0.03127300731073174,140848.68460333452,0.0004918272719770057,0.01091667128048569
10.999559561842528,0.0011503872812409206,0.2702789464825878,0.9649532607077378,0.017312658773520687,68409.26143808803,0.001114974508650784,0.013454902916150226
11.746056188795189,0.0004878387994417193,0.13728826579338438,0.9513594427929273,0.033450946510924964,120752.84358106962,0.0004899317823445073,0.011853190218938249
12.229653946155882,0.00032019514067193195,0.15091961800941325,0.9231126783516551,0.025007894438201114,112115.64396812805,0.0007508298398614968,0.014787170854331696
12.007420445817115,0.00040518997028504786,0.10992863617279477,0.8990842969481023,0.03454341307964119,143067.46431603012,0.00047142724443176965,0.00946950933233161
11.66315947127065,0.000614687024456963,0.21836364351145818,0.9674627090642567,0.02722065464823603,50780.3039205621,0.0011640137677174469,0.02120709062075059
12.267095252844793,0.00029036180209295406,0.10343830307976287,0.9437271292794382,0.04031720322289513,136337.91689491773,0.00046367298988547067,0.012037291143777227
12.777830526750359,0.0001997487635074473,0.12188424865964026,0.9465179563571083,0.031064537563364625,119838.6372152216,0.0007419963399321988,0.017102277210066418
12.57161010468934,0.0003638940695429389,0.09506984605737849,0.8948982343605422,0.04077575521700103,167724.71296472914,0.00047315808920459835,0.009998545284059721
12.181894099423285,0.0003705476257410782,0.17272566582582746,0.9635084376878664,0.0281533758820685,84218.66765876705,0.0011175239394581407,0.017744457055428542
12.797499425236634,0.0003252086596691703,0.0839942909373927,0.9255618449935864,0.048471101178308114,166441.20632170478,0.00044556755696764427,0.01110419537163556
13.315234451334375,0.0001357489664787659,0.0900261184755698,0.9430868021716663,0.03789240931680166,143090.6644921284,0.0007184849968633639,0.01761924268061748
13.221935722744725,0.00014895185588745735,0.06569790651620366,0.8898324990896158,0.04823497961158765,187138.29017235932,0.0004835190144873032,0.009280454647724822
12.476589025205291,0.00029101270414750826,0.15127045612336995,0.9595290291985711,0.03224680858076265,91872.26101243909,0.0010819053959085548,0.01848151824492137
